colummn
-0.17203187942504883
0.06206021457910538
0.058542948216199875
-0.06361117213964462
-0.02349843643605709
-0.028200887143611908
-0.03782244771718979
-0.1332501918077469
0.17598913609981537
-0.1347736120223999
0.20655445754528046
0.06075195595622063
-0.11102120578289032
-0.10416156053543091
0.0015926258638501167
0.10100403428077698
-0.14362458884716034
-0.1419154703617096
-0.08486415445804596
-0.026667917147278786
-0.016511239111423492
-0.03593726456165314
0.05212785303592682
0.04332764446735382
-0.2130386084318161
-0.4012792110443115
-0.10392209142446518
-0.08647574484348297
0.05921518802642822
-0.051585543900728226
-0.013847198337316513
-0.005596037022769451
-0.214056134223938
-0.022715389728546143
-0.019233789294958115
0.10888882726430893
0.01728554628789425
0.036573197692632675
0.1550169587135315
-0.015774693340063095
-0.20549723505973816
-0.06725706160068512
0.04578295350074768
0.24477103352546692
0.208455428481102
0.07450371235609055
0.07234925031661987
-0.09142962098121643
0.11880184710025787
-0.21661649644374847
0.12076164782047272
0.034325409680604935
0.061150893568992615
0.020942147821187973
0.07448463141918182
-0.15704861283302307
-0.021853428333997726
0.13094468414783478
-0.17436473071575165
0.06071600690484047
0.021403169259428978
-0.00861501693725586
-0.08095810562372208
-0.02658654935657978
0.2584345042705536
0.17766427993774414
-0.13883860409259796
-0.11969976127147675
0.22268405556678772
-0.18113166093826294
0.0280875526368618
-0.0015647811815142632
-0.08339392393827438
-0.16696369647979736
-0.3569343090057373
0.02359071373939514
0.42370063066482544
0.14898420870304108
-0.14515584707260132
0.007105903699994087
-0.07967954128980637
0.0048364391550421715
0.08053354918956757
0.08794765174388885
-0.13083478808403015
0.031048014760017395
-0.03115096129477024
0.057341352105140686
0.18343015015125275
0.08502406626939774
-0.02258402481675148
0.12577374279499054
-0.026128869503736496
0.05542498081922531
0.012845107354223728
0.054910797625780106
-0.15325604379177094
0.021989529952406883
-0.14083349704742432
0.029171641916036606
-0.007061597891151905
0.023643799126148224
0.06774719059467316
0.1775207668542862
-0.15381886065006256
0.2102648913860321
0.00478071253746748
-0.016028620302677155
0.0556267648935318
0.10508352518081665
-0.07561075687408447
-0.13017170131206512
0.08488284051418304
-0.2140585333108902
0.1639103889465332
0.18381883203983307
0.02060246467590332
0.17530882358551025
0.0749536082148552
0.08497554063796997
0.013804770074784756
0.09185975790023804
-0.20453093945980072
0.018170133233070374
0.023988954722881317
-0.14938075840473175
0.08795841038227081
0.04017171636223793
